id;review_title_e_message;Satisfeito
4267;o produto é excelente e a entrega foi muito rápida, em três dias já estava com meu produto, além disso, ele é muito fácil de montar e bem prático;1
4275;produto entregue no prazo (apesar da greve) e produto de qualidade.;1
4294;não me entregaram o pedido tive que ir buscar no correio.;0
4299;"falto intem na entrega boa tarde,
só foi entregue 1 produto, falto a kit colcha patchwork bouti inter home solteiro rozac.
espero entregue, pois já foi pago.";0
4315;muito rápido, não abri a embalagem ainda, mas acredito que esteja tudo certo.;1
4338;e a segunda vez que pago frete é mandam eu ir retirar nos correios ,eo frete serve p quê?;0
4348;adorei o produto!;1
4351;compra tranquila. produtos com qualidade, entregues antes do prazo.;1
4381;entrega antes do prazo e produto muito bom como descrito!!;1
4385;relógio muito bonito e com um ótimo preço. prazo de entrega foi bem antes do esperado.;1
4406;preço justo entrega ágil. produto excelente poderia ter um acabamento melhor.;1
4409;"recomendo, com certeza só não dei 5 estrelas porque, pelo que tinha visto no site, tinha uma estampa na fronha/cada.
mas a qualidade do produto é excelente.";1
4417;?????????? otimo;1
4444;foi td perfeito, prazo, produto e entrega.;1
4450;muito boa podemos comprar a vontade que é confiável;1
4478;um pequeno atraso na entrega, mas valeu.;1
4526;já venceu a data limite para a entrega do produto, mas ainda não foi entregue para mim a minha compra. ainda estou aguardando. espero que chegue na segunda-feira.;0
4528;recomendo a todos! entrega dentro do prazo e vendedor super recomendado;1
4531;negativo o produto realmente foi entregue no prazo, entretanto chegou todo quebrado creio que por causa do acondicionamento;0
4532;10 eu daria nota 10 , chegou antes do tempo;1
4549;"não recebi o item que já contava como cancelado no momento que consultava meus pedidos.
não obtive nenhuma resposta às mensagens enviadas";0
4565;vendedor não tem controle de estoque;0
4571;"o cesto e bonito,com um bom acabamento 
mas na foto parecia ser um pouquinho maior";1
4597;amei o meu produto!;1
4599;boa loja boa loja, produto entregue no prazo.;1
4600;pelo que eu entendi o correio deve ter extraviado minha encomenda.;0
4604;8;1
4617;"ficou dúvida! ao instalar o cartucho a impressora apresentou a seguinte mensagem: ""não há mais tinta original no cartucho.""
ficou a dúvida se o cartucho é original.";0
4623;gostei muito é recomendo para todos essa não é a minha primeira compra eu vou continuar comprando;1
4624;chegou antes do prazo muito bom tudo direitinho.;1
4638;muita demora para receber, e n nf nao estava presente o custo do frete....;0
4650;recomendo;1
4693;a entrega foi ultra rápida... recomendo.;1
4710;otimo;1
4712;péssimo fornecedor com o péssimo serviço de entrega nas compras através da internet, vou cancelar todas as compras. não estou satisfeito com o atendimento na entrega dos produtos comprados. peço providências.;0
4773;recomendo, ótimo produto;1
4775;veio sem um dos ilhós veio sem um dos ilhós e por isso o tecido nessa parte esgarçou, espero que na troca venha perfeito.;0
4795;ótimo produto e entregue antes do prazo.;1
4806;chegou o produto errado;0
4814;recomento produto entregue antes do prazo;1
4818;satisfeito com a compra indico;1
4829;recomendo esse produto! a cortina realmente bloqueia o sol... é muito bonita, tecido de qualidade...;1
4834;muito boa entrega compras online de qualidade;1
4871;gostei muito,farei novas compras,obrigada;1
4884;otimo;1
4885;pagamento gostaria de saber de houve o debito correto no meu cartão. tive cartão clonado.;1
4891;muito bom o produto e entrega no prazo. obrigada;1
4896;demorou um pouco a mais que de costume mas dentro do prazo;1
4902;bom;1
4917;otimo entregue antes do prazo;1
4929;muito boa, poderia ser mais rapido;1
4943;muito bom e segurobo produto;1
4947;comprei 2 cortinas e só chegou uma na embalagem. não sei se vai chegar separada. mais até o momento só recebi 1.;0
4952;produto de qualidade  o produto em questão, apresenta boa qualidade o que consequentemente me leva a recomendar o mesmo.;1
4957;capa de bicicleta a cor azul da capa é bem esmaecida e na foto era bem viva, de resto, tudo ok,;1
4960;torneira muito bonita de acordo com minhas expectativas. vale a pena.;1
4994;excelente produto. entregue muito bem embalado. perfeito igual na foto e na descrição.;1
4997;nnnn;1
5004;produto errado recebi o produto mais veio errado, ainda não recebi nenhum contato da empresa!;0
5021;recomendo entrega antes do prazo. muito bom;1
5024;excelente;1
5037;parabéns. sempre mantendo atualizada as informações acerca da entrega;1
5046;sempre recomendo as lojas lannister!;1
5047;esperava mais do produto. devia ter um melhor acabamento.;1
5059;meu produto veio errado comprei jogo de lençol e veio cobre leito em uma estampa diferente e não gostei;0
5061;produto bom entregue no prazo mesmo com os correios em greve;1
5069;houve atraso e tive que ir três vezes no correio para poder retirar o produto que comprei. não comprei mais quando a entrega for feita pela targaryen.;0
5080;muito satisfeito! ótimo produto! estou satisfeito e recomendo a quem interessar.;1
5083;produto igual descrito na imagem, entrega realizada antes do prazo.. muito bom, recomendo!;1
5113;medio soh chegou 1 capa;0
5119;perfeito .igual da foto. ótimo já tô usando.;1
5123;erro erro;0
5138;"produto correto e bem
embalado.";1
5146;ótimo  o produto foi entregue no prazo correto.;1
5163;bom tudo ok, como esperado;1
5183;recomendo;1
5189;não recebi o produto dos 7 produtos que comprei recebemos apenas 1 mandei mensagem mas até agora sem resposta;0
5200;nota 10 vocês e muito pontual;1
5212;muito bom. entrega feita antes da data prevista.;1
5215;entregue antes do prazo e em perfeto estado.;1
5223;insatisfação  meu produto veio faltando com 5 quantidades e apenas recebi 4 e ninguém me atende no sac ou me da alguma satisfação;0
5242;otima  otima;1
5244;bom amei o produto;1
5254;parabéns ! entrega rápida e o produto veio certinho.;1
5255;um ótimo serviço, o produto chegou bem antes da data prevista. e o produto em ótimas condições bem embalado e obrigado pelo brinde.;1
5256;"fiz essa compra pelo baratheon comprei um conj. de bolsas para maternidade diz que seria entregue pelo targaryen ate agora nao chegou.
comprei na mesma compra lustres e ja chegaram ate mesmo antes do praz";0
5258;produto veio certo , porem com cor diferente;0
5264;produto chegou bem antes do previsto!!!;1
5266;ainda nao recebi;0
5268;o produto é uma graça! além de pratico muito lindo! amei! como sempre, a lannister arrasa em tudo!!! super recomendo!;1
5272;super recomendo recebi o produto corretamente e dentro do prazo definido.;1
5298;comprei a camisa tamanho 6 e foi enviado no tamanho 7;0
5308;comprei três tonners pretos. entregaram dois pretos e um magenta. para devolver eu preciso da nota fiscal que eles não enviaram e a chave de acesso para a nfe estava incorreta.;0
5312;ótimo  tudo ok;1
5317;excelente compra! tudo ocorrido conforme esperado. produto entregue e bem antes do prazo!;1
5319;parabéns pelo cuidado e atenção!;1
5327;recomendo foi ótimo produto foi entregue antes da data prevista;1
5342;pronto atendimento.;1
5362;atraso na entrega da mercadoria,não cumpre prazo determinado.;1
5386;entrega errada comprei o jogo com 3 peças e me mandaram com 2 está errado to tentando entrar em contato com a lannister mais eles não respondem meus e-mail quero que seja feita a troca e não quero vale comprar;0
5414;entregue antes do tempo;1
5429;recebi o produto muito antes do prazo informando!;1
5433;péssimo não me deram nenhuma informação nem código e pior não me entregaram;0
5439;não recebi o produto comprei o produto e depois eles informaram que não tinham no estoque, mas no site da lannister ele continuava disponível para venda. já solicitei o cancelamento da compra, porém não obtive resposta.;0
5452;entregou dentro do prazo.;1
5454;excelente primeira compra, espero que continue sempre assim, pontual, zelando pela excelência.;1
5462;produto frágil  lindas peças, porém muito frágeis.;0
5469;favor responder a tesoura de desfiar veio com defeito preciso trocar;0
5475;recomendo;1
5481;ótimo! ótimo produto. eu recomendo;1
5489;boa muita praticidade e pontualidade.;1
5491;8 muito bom.;1
5502;produto além das expectativas!;1
5509;recomendo muito bom a entrega e estava dentro do prazo. alias foi entregue antes, sem nenhum defeito.;1
5513;gostei do atendimento , recomendo;1
5515;parabéns pela agilidade;1
5517;produto adequado às minhas necessidades e fácil de montar.;1
5540;o produto chegou na minha cidade mas não na minha residência pois os correios são um órgão cheio de falhas com isso não levou até a minha casa tive o transtorno de ir buscar o objeto na sede mas próxi;0
5546;"produto pendente boa noite, 
fui verificar o andamento do produto e visualizei no email que o produto havia sido entregue, sendo que não recebi nada.
aguardo resposta.
o que está havendo afinal ?";0
5555;recomendo produto muito bom;1
5565;recomendo;1
5583;ótimo produto.;1
5616;avarias no produto o cesto foi recebido com uma das duas dobradiças amassada e faltando um parafuso de dois de uma lateral, que sequer teve a furação do parafuso na madeira, ou seja ele nunca foi colocado.;0
5619;muito rápido  chegou muito rápido bem antes do prazo, me surpreendeu , produto 100% como está no anúncio. parabéns!;1
5630;chegou rápido, lacrado e bem embalado;1
5643;muito bom!;1
5651;recebi dentro do prazo estabelecido, produtos entregues em perfeito estado;1
5652;produto cortina nao veio e agora?;0
5653;ainda não recebi o produto e tbm recebi uma outra msg sinalizando q ia ser cancelado;0
5662;muito bom chegou muito antes do prazo de entrega;1
5669;eu precisava de uma capa para galaxy s8 edge sem ser o plus. veio para o modelo errado o plus. quero devolve-la não tem funcionalidade pra mim.;0
5677;sei que o atraso da entrega ocorreu em virtude da paralisação.;0
5696;bom;1
5705;excelente chegou no prazo.;1
5711;eu recomendo.;1
5715;os correios não sabem onde está o produto é eu não consigo entrar em contato com a loja para ter uma satisfação sobre minha compra.;0
5725;satisfeito;1
5727;tinha que vir com manual de montagem;1
5736;otimo entrega rápida, produto de qualidade!;1
5737;ha muitos anos que sou cliente da stark, e só tenho visto mais evolução dessa loja estão de parabéns;1
5745;"não gostei. o produto veio desbotado, um aspecto de produto velho e pouca qualidade, no site parece ser lindo. caso tivesse visto o produto antes com certeza não compraria.
não recomendo.";0
5755;otimo produto;1
5763;relógio belíssimo, muito elegante, inacreditável diante do valor de menos de r$ 150,00! veio muito bem embrulhado e protegido, fora que tem também caixa muito chique, como se fosse jóia!!! recomendo;0
5800;comprei 2 toner hp ce278a e só recebi 1 e ainda emitiram a nota fiscal com 2 produtos. estou até agora, esperando a entrega do segundo toner já entrei em contato com a targaryen e ainda não me retornaram;0
5801;ok ok;1
5806;"produto regular
mas as estampas sao lindas";1
5810;satisfeito;1
5835;produto bom. porem pedi uma base que tem os ledes verdes e veio outra completamente diferente da que comprei e que era a do anuncio.;0
5837;satisfeita com o produto q recebi;1
5842;"estou satisfeita com o serviço prestado. 
o meu pedido chegou à tempo para o que eu precisava.";1
5844;chegou muito rapido;1
5850;veio so a matade da compra,entro em contato com quem?;0
5862;além de não entregarem.não fui avisada nem reembolsada.;0
5863;correta;1
5887;produto de ótima qualidade, loja atenciosa entregou com muita antecedência ao prazo estipulado.;1
5889;"bom dia! 
estou insatisfeita com a segunda compra, pois era para ser entregue até 27/04/2017 e até o momento não a recebi. já terminei de pagar e a mercadoria não me foi entregue.";0
5890;negativo o prazo máximo de entrega seria dia 27 de abril, e até a presente data não recebi o produto.;0
5907;ótima  produto entregue bem antes do prazo parabéns;1
5931;entrega ok;1
5937;parabéns pela agilidade da entrega;1
5942;fiz um pedido de três relógios e só chegaram dois. estou aguardando chegar o outro e até agora nada. já faz três dias que recebi os dois relógios.;0
5952;boa qualidade, funciona perfeitamente.;1
5954;"recomendo... prefeito;";1
5967;recomendo;1
5968;comprei 2 produtos na loja e só recebi 1 estou aguardando o outro produto. confesso que não entendi;0
